"","X","State","Month","Age","Republican.Rep.","Democratics.Rep.","Region","Season","Vaccine","Population"
"1278",1330,"Arkansas","Nov",3,0.46,0.38,"South","Near",10.8,7.301008161
"1279",1331,"California","Nov",3,0.3,0.49,"West","Near",6.8,30.37577017
"1280",1332,"Colorado","Nov",3,0.41,0.42,"West","Near",10.3,6.755037116
"1281",1333,"Connecticut","Nov",3,0.32,0.5,"Northeast","Near",11.5,105.3457172
"1282",1334,"Delaware","Nov",3,0.29,0.55,"South","Near",12.6,68.74680307
"1283",1336,"Florida","Nov",3,0.37,0.44,"South","Near",6.3,52.40661518
"1284",1337,"Georgia","Nov",3,0.41,0.41,"South","Near",7.8,21.89782282
"1285",1338,"Hawaii","Nov",3,0.28,0.51,"West","Near",7.1,27.79075199
"1286",1339,"Idaho","Nov",3,0.49,0.32,"West","Near",6.7,2.572778577
"1287",1340,"Illinois","Nov",3,0.33,0.48,"Midwest","Near",8.5,29.67639811
"1288",1341,"Indiana","Nov",3,0.42,0.37,"Midwest","Near",10.6,24.12601059
"1289",1342,"Iowa","Nov",3,0.41,0.4,"Midwest","Near",9.8,7.368232662
"1290",1343,"Kansas","Nov",3,0.46,0.31,"Midwest","Near",8,4.542732484
"1291",1344,"Kentucky","Nov",3,0.44,0.43,"South","Near",8.8,14.87466022
"1292",1345,"Louisiana","Nov",3,0.41,0.43,"South","Near",8.7,13.60464582
"1293",1346,"Maine","Nov",3,0.36,0.47,"Northeast","Near",12,6.943139478
"1294",1348,"Massachusetts","Nov",3,0.27,0.56,"Northeast","Near",11.1,119.4309773
"1295",1349,"Michigan","Nov",3,0.34,0.47,"Midwest","Near",9.5,24.6360919
"1296",1350,"Minnesota","Nov",3,0.39,0.46,"Midwest","Near",9.59999999999999,9.452755065
"1297",1351,"Mississippi","Nov",3,0.44,0.42,"South","Near",10.9,8.04237541
"1298",1352,"Missouri","Nov",3,0.41,0.42,"Midwest","Near",7.6,11.94809719
"1299",1353,"Montana","Nov",3,0.49,0.3,"West","Near",10.9,1.044271621
"1300",1354,"Nebraska","Nov",3,0.47,0.36,"Midwest","Near",10.3,3.150446161
"1301",1355,"Nevada","Nov",3,0.37,0.46,"West","Near",7.3,3.40236417
"1302",1356,"New Hampshire","Nov",3,0.35,0.44,"Northeast","Near",10.3,23.64812131
"1303",1357,"New Jersey","Nov",3,0.3,0.51,"Northeast","Near",NA,162.488206
"1304",1358,"New Mexico","Nov",3,0.37,0.48,"West","Near",9.7,2.232933712
"1305",1359,"New York","Nov",3,0.28,0.53,"Northeast","Near",10.1,54.49771303
"1306",1360,"North Carolina","Nov",3,0.41,0.43,"South","Near",9.7,27.31433967
"1307",1361,"North Dakota","Nov",3,0.5,0.33,"Midwest","Near",9.7,1.403020553
"1308",1362,"Ohio","Nov",3,0.42,0.4,"Midwest","Near",8.7,39.00568945
"1309",1363,"Oklahoma","Nov",3,0.45,0.4,"South","Near",8.9,7.060382359
"1310",1364,"Oregon","Nov",3,0.32,0.47,"West","Near",9,5.615449517
"1311",1365,"Pennsylvania","Nov",3,0.39,0.46,"Northeast","Near",10.1,40.04462294
"1312",1366,"Rhode Island","Nov",3,0.3,0.48,"Northeast","Near",13,142.8433269
"1313",1367,"South Carolina","Nov",3,0.43,0.39,"South","Near",9.5,22.36724121
"1314",1368,"South Dakota","Nov",3,0.53,0.37,"Midwest","Near",11.2,1.537589923
"1315",1369,"Tennessee","Nov",3,0.48,0.36,"South","Near",8,21.45803008
"1316",1370,"Texas","Nov",3,0.39,0.4,"South","Near",7.5,12.2208053
"1317",1371,"Utah","Nov",3,0.54,0.3,"West","Near",9.4,3.631584072
"1318",1372,"Vermont","Nov",3,0.29,0.57,"Northeast","Near",14.6,10.34706455
"1319",1373,"Virginia","Nov",3,0.43,0.39,"South","Near",9.4,27.43572908
"1320",1374,"Washington","Nov",3,0.33,0.44,"West","Near",10.8,14.35523114
"1321",1375,"West Virginia","Nov",3,0.43,0.41,"South","Near",9.4,10.59907834
"1322",1376,"Wisconsin","Nov",3,0.42,0.42,"Midwest","Near",11.5,15.04400339
"1323",1377,"Wyoming","Nov",3,0.57,0.25,"West","Near",9.9,0.811492714
"1324",1378,"Alabama","Dec",3,0.52,0.35,"South","Flu",3.3,12.74482759
"1325",1379,"Alaska","Dec",3,0.39,0.32,"West","Flu",3.1,0.164902277
"1326",1380,"Arizona","Dec",3,0.4,0.39,"West","Flu",2.59999999999999,7.586983686
"1327",1381,"Arkansas","Dec",3,0.46,0.38,"South","Flu",2.1,7.301008161
"1328",1382,"California","Dec",3,0.3,0.49,"West","Flu",3.5,30.37577017
"1329",1383,"Colorado","Dec",3,0.41,0.42,"West","Flu",2.8,6.755037116
"1330",1384,"Connecticut","Dec",3,0.32,0.5,"Northeast","Flu",4.1,105.3457172
"1331",1385,"Delaware","Dec",3,0.29,0.55,"South","Flu",2.6,68.74680307
"1332",1387,"Florida","Dec",3,0.37,0.44,"South","Flu",1.7,52.40661518
"1333",1388,"Georgia","Dec",3,0.41,0.41,"South","Flu",4.4,21.89782282
"1334",1389,"Hawaii","Dec",3,0.28,0.51,"West","Flu",4.5,27.79075199
"1335",1390,"Idaho","Dec",3,0.49,0.32,"West","Flu",3.1,2.572778577
"1336",1391,"Illinois","Dec",3,0.33,0.48,"Midwest","Flu",1.8,29.67639811
"1337",1392,"Indiana","Dec",3,0.42,0.37,"Midwest","Flu",4.2,24.12601059
"1338",1393,"Iowa","Dec",3,0.41,0.4,"Midwest","Flu",3.6,7.368232662
"1339",1394,"Kansas","Dec",3,0.46,0.31,"Midwest","Flu",2.5,4.542732484
"1340",1395,"Kentucky","Dec",3,0.44,0.43,"South","Flu",1.8,14.87466022
"1341",1396,"Louisiana","Dec",3,0.41,0.43,"South","Flu",2.4,13.60464582
"1342",1397,"Maine","Dec",3,0.36,0.47,"Northeast","Flu",2.9,6.943139478
"1343",1399,"Massachusetts","Dec",3,0.27,0.56,"Northeast","Flu",4.6,119.4309773
"1344",1400,"Michigan","Dec",3,0.34,0.47,"Midwest","Flu",5.6,24.6360919
"1345",1401,"Minnesota","Dec",3,0.39,0.46,"Midwest","Flu",2.6,9.452755065
"1346",1402,"Mississippi","Dec",3,0.44,0.42,"South","Flu",6.3,8.04237541
"1347",1403,"Missouri","Dec",3,0.41,0.42,"Midwest","Flu",2.2,11.94809719
"1348",1404,"Montana","Dec",3,0.49,0.3,"West","Flu",2.5,1.044271621
"1349",1405,"Nebraska","Dec",3,0.47,0.36,"Midwest","Flu",3.2,3.150446161
"1350",1406,"Nevada","Dec",3,0.37,0.46,"West","Flu",2.1,3.40236417
"1351",1407,"New Hampshire","Dec",3,0.35,0.44,"Northeast","Flu",3.4,23.64812131
"1352",1408,"New Jersey","Dec",3,0.3,0.51,"Northeast","Flu",NA,162.488206
"1353",1409,"New Mexico","Dec",3,0.37,0.48,"West","Flu",3.1,2.232933712
"1354",1410,"New York","Dec",3,0.28,0.53,"Northeast","Flu",4.2,54.49771303
"1355",1411,"North Carolina","Dec",3,0.41,0.43,"South","Flu",4.2,27.31433967
"1356",1412,"North Dakota","Dec",3,0.5,0.33,"Midwest","Flu",2.4,1.403020553
"1357",1413,"Ohio","Dec",3,0.42,0.4,"Midwest","Flu",3.5,39.00568945
"1358",1414,"Oklahoma","Dec",3,0.45,0.4,"South","Flu",2.8,7.060382359
"1359",1415,"Oregon","Dec",3,0.32,0.47,"West","Flu",5,5.615449517
"1360",1416,"Pennsylvania","Dec",3,0.39,0.46,"Northeast","Flu",3.09999999999999,40.04462294
"1361",1417,"Rhode Island","Dec",3,0.3,0.48,"Northeast","Flu",4.5,142.8433269
"1362",1418,"South Carolina","Dec",3,0.43,0.39,"South","Flu",3.1,22.36724121
"1363",1419,"South Dakota","Dec",3,0.53,0.37,"Midwest","Flu",4.1,1.537589923
"1364",1420,"Tennessee","Dec",3,0.48,0.36,"South","Flu",3.7,21.45803008
"1365",1421,"Texas","Dec",3,0.39,0.4,"South","Flu",4.2,12.2208053
"1366",1422,"Utah","Dec",3,0.54,0.3,"West","Flu",2.2,3.631584072
"1367",1423,"Vermont","Dec",3,0.29,0.57,"Northeast","Flu",4.7,10.34706455
"1368",1424,"Virginia","Dec",3,0.43,0.39,"South","Flu",3.3,27.43572908
"1369",1425,"Washington","Dec",3,0.33,0.44,"West","Flu",3.2,14.35523114
"1370",1426,"West Virginia","Dec",3,0.43,0.41,"South","Flu",3.8,10.59907834
"1371",1427,"Wisconsin","Dec",3,0.42,0.42,"Midwest","Flu",2.6,15.04400339
"1372",1428,"Wyoming","Dec",3,0.57,0.25,"West","Flu",2.2,0.811492714
"1373",1429,"Alabama","Jan",3,0.52,0.35,"South","Flu",3.4,12.74482759
"1374",1430,"Alaska","Jan",3,0.39,0.32,"West","Flu",1.9,0.164902277
"1375",1431,"Arizona","Jan",3,0.4,0.39,"West","Flu",3.7,7.586983686
"1376",1432,"Arkansas","Jan",3,0.46,0.38,"South","Flu",2,7.301008161
"1377",1433,"California","Jan",3,0.3,0.49,"West","Flu",4.8,30.37577017
"1378",1434,"Colorado","Jan",3,0.41,0.42,"West","Flu",3.1,6.755037116
"1379",1435,"Connecticut","Jan",3,0.32,0.5,"Northeast","Flu",2.8,105.3457172
"1380",1436,"Delaware","Jan",3,0.29,0.55,"South","Flu",1.6,68.74680307
"1381",1438,"Florida","Jan",3,0.37,0.44,"South","Flu",2.8,52.40661518
"1382",1439,"Georgia","Jan",3,0.41,0.41,"South","Flu",3.5,21.89782282
"1383",1440,"Hawaii","Jan",3,0.28,0.51,"West","Flu",4.7,27.79075199
"1384",1441,"Idaho","Jan",3,0.49,0.32,"West","Flu",2.4,2.572778577
"1385",1442,"Illinois","Jan",3,0.33,0.48,"Midwest","Flu",2.6,29.67639811
"1386",1443,"Indiana","Jan",3,0.42,0.37,"Midwest","Flu",2.9,24.12601059
"1387",1444,"Iowa","Jan",3,0.41,0.4,"Midwest","Flu",3,7.368232662
"1388",1445,"Kansas","Jan",3,0.46,0.31,"Midwest","Flu",2.2,4.542732484
"1389",1446,"Kentucky","Jan",3,0.44,0.43,"South","Flu",4,14.87466022
"1390",1447,"Louisiana","Jan",3,0.41,0.43,"South","Flu",4.2,13.60464582
"1391",1448,"Maine","Jan",3,0.36,0.47,"Northeast","Flu",2.3,6.943139478
"1392",1450,"Massachusetts","Jan",3,0.27,0.56,"Northeast","Flu",4.4,119.4309773
"1393",1451,"Michigan","Jan",3,0.34,0.47,"Midwest","Flu",1.7,24.6360919
"1394",1452,"Minnesota","Jan",3,0.39,0.46,"Midwest","Flu",2.1,9.452755065
"1395",1453,"Mississippi","Jan",3,0.44,0.42,"South","Flu",4.1,8.04237541
"1396",1454,"Missouri","Jan",3,0.41,0.42,"Midwest","Flu",3.8,11.94809719
"1397",1455,"Montana","Jan",3,0.49,0.3,"West","Flu",1.9,1.044271621
"1398",1456,"Nebraska","Jan",3,0.47,0.36,"Midwest","Flu",2.2,3.150446161
"1399",1457,"Nevada","Jan",3,0.37,0.46,"West","Flu",1.7,3.40236417
"1400",1458,"New Hampshire","Jan",3,0.35,0.44,"Northeast","Flu",2.8,23.64812131
"1401",1459,"New Jersey","Jan",3,0.3,0.51,"Northeast","Flu",NA,162.488206
"1402",1460,"New Mexico","Jan",3,0.37,0.48,"West","Flu",3.3,2.232933712
"1403",1461,"New York","Jan",3,0.28,0.53,"Northeast","Flu",4.5,54.49771303
"1404",1462,"North Carolina","Jan",3,0.41,0.43,"South","Flu",3.7,27.31433967
"1405",1463,"North Dakota","Jan",3,0.5,0.33,"Midwest","Flu",1.9,1.403020553
"1406",1464,"Ohio","Jan",3,0.42,0.4,"Midwest","Flu",3.4,39.00568945
"1407",1465,"Oklahoma","Jan",3,0.45,0.4,"South","Flu",2.9,7.060382359
"1408",1466,"Oregon","Jan",3,0.32,0.47,"West","Flu",2.7,5.615449517
"1409",1467,"Pennsylvania","Jan",3,0.39,0.46,"Northeast","Flu",1.8,40.04462294
"1410",1468,"Rhode Island","Jan",3,0.3,0.48,"Northeast","Flu",2.6,142.8433269
"1411",1469,"South Carolina","Jan",3,0.43,0.39,"South","Flu",4,22.36724121
"1412",1470,"South Dakota","Jan",3,0.53,0.37,"Midwest","Flu",1.3,1.537589923
"1413",1471,"Tennessee","Jan",3,0.48,0.36,"South","Flu",3.8,21.45803008
"1414",1472,"Texas","Jan",3,0.39,0.4,"South","Flu",4.1,12.2208053
"1415",1473,"Utah","Jan",3,0.54,0.3,"West","Flu",2.6,3.631584072
"1416",1474,"Vermont","Jan",3,0.29,0.57,"Northeast","Flu",2.2,10.34706455
"1417",1475,"Virginia","Jan",3,0.43,0.39,"South","Flu",3.6,27.43572908
"1418",1476,"Washington","Jan",3,0.33,0.44,"West","Flu",1.7,14.35523114
"1419",1477,"West Virginia","Jan",3,0.43,0.41,"South","Flu",2.90000000000001,10.59907834
"1420",1478,"Wisconsin","Jan",3,0.42,0.42,"Midwest","Flu",3.5,15.04400339
"1421",1479,"Wyoming","Jan",3,0.57,0.25,"West","Flu",2.09999999999999,0.811492714
"1422",1480,"Alabama","Feb",3,0.52,0.35,"South","Flu",3.6,12.74482759
"1423",1481,"Alaska","Feb",3,0.39,0.32,"West","Flu",1.3,0.164902277
"1424",1482,"Arizona","Feb",3,0.4,0.39,"West","Flu",1.8,7.586983686
"1425",1483,"Arkansas","Feb",3,0.46,0.38,"South","Flu",1,7.301008161
"1426",1484,"California","Feb",3,0.3,0.49,"West","Flu",2,30.37577017
"1427",1485,"Colorado","Feb",3,0.41,0.42,"West","Flu",1.8,6.755037116
"1428",1486,"Connecticut","Feb",3,0.32,0.5,"Northeast","Flu",1.40000000000001,105.3457172
"1429",1487,"Delaware","Feb",3,0.29,0.55,"South","Flu",1.5,68.74680307
"1430",1489,"Florida","Feb",3,0.37,0.44,"South","Flu",1.3,52.40661518
"1431",1490,"Georgia","Feb",3,0.41,0.41,"South","Flu",2.5,21.89782282
"1432",1491,"Hawaii","Feb",3,0.28,0.51,"West","Flu",2.5,27.79075199
"1433",1492,"Idaho","Feb",3,0.49,0.32,"West","Flu",0.399999999999999,2.572778577
"1434",1493,"Illinois","Feb",3,0.33,0.48,"Midwest","Flu",1.2,29.67639811
"1435",1494,"Indiana","Feb",3,0.42,0.37,"Midwest","Flu",1.6,24.12601059
"1436",1495,"Iowa","Feb",3,0.41,0.4,"Midwest","Flu",1,7.368232662
"1437",1496,"Kansas","Feb",3,0.46,0.31,"Midwest","Flu",0.899999999999999,4.542732484
"1438",1497,"Kentucky","Feb",3,0.44,0.43,"South","Flu",2.3,14.87466022
"1439",1498,"Louisiana","Feb",3,0.41,0.43,"South","Flu",3.1,13.60464582
"1440",1499,"Maine","Feb",3,0.36,0.47,"Northeast","Flu",1.9,6.943139478
"1441",1501,"Massachusetts","Feb",3,0.27,0.56,"Northeast","Flu",1,119.4309773
"1442",1502,"Michigan","Feb",3,0.34,0.47,"Midwest","Flu",1.2,24.6360919
"1443",1503,"Minnesota","Feb",3,0.39,0.46,"Midwest","Flu",1.3,9.452755065
"1444",1504,"Mississippi","Feb",3,0.44,0.42,"South","Flu",1.2,8.04237541
"1445",1505,"Missouri","Feb",3,0.41,0.42,"Midwest","Flu",1.5,11.94809719
"1446",1506,"Montana","Feb",3,0.49,0.3,"West","Flu",1.7,1.044271621
"1447",1507,"Nebraska","Feb",3,0.47,0.36,"Midwest","Flu",1.3,3.150446161
"1448",1508,"Nevada","Feb",3,0.37,0.46,"West","Flu",0.399999999999999,3.40236417
"1449",1509,"New Hampshire","Feb",3,0.35,0.44,"Northeast","Flu",1.5,23.64812131
"1450",1510,"New Jersey","Feb",3,0.3,0.51,"Northeast","Flu",NA,162.488206
"1451",1511,"New Mexico","Feb",3,0.37,0.48,"West","Flu",2,2.232933712
"1452",1512,"New York","Feb",3,0.28,0.53,"Northeast","Flu",2,54.49771303
"1453",1513,"North Carolina","Feb",3,0.41,0.43,"South","Flu",2.3,27.31433967
"1454",1514,"North Dakota","Feb",3,0.5,0.33,"Midwest","Flu",0.799999999999997,1.403020553
"1455",1515,"Ohio","Feb",3,0.42,0.4,"Midwest","Flu",1.4,39.00568945
"1456",1516,"Oklahoma","Feb",3,0.45,0.4,"South","Flu",2,7.060382359
"1457",1517,"Oregon","Feb",3,0.32,0.47,"West","Flu",2.4,5.615449517
"1458",1518,"Pennsylvania","Feb",3,0.39,0.46,"Northeast","Flu",2.8,40.04462294
"1459",1519,"Rhode Island","Feb",3,0.3,0.48,"Northeast","Flu",3.2,142.8433269
"1460",1520,"South Carolina","Feb",3,0.43,0.39,"South","Flu",1,22.36724121
"1461",1521,"South Dakota","Feb",3,0.53,0.37,"Midwest","Flu",1.8,1.537589923
"1462",1522,"Tennessee","Feb",3,0.48,0.36,"South","Flu",2,21.45803008
"1463",1523,"Texas","Feb",3,0.39,0.4,"South","Flu",2,12.2208053
"1464",1524,"Utah","Feb",3,0.54,0.3,"West","Flu",1.8,3.631584072
"1465",1525,"Vermont","Feb",3,0.29,0.57,"Northeast","Flu",1,10.34706455
"1466",1526,"Virginia","Feb",3,0.43,0.39,"South","Flu",1.4,27.43572908
"1467",1527,"Washington","Feb",3,0.33,0.44,"West","Flu",1.8,14.35523114
"1468",1528,"West Virginia","Feb",3,0.43,0.41,"South","Flu",1.3,10.59907834
"1469",1529,"Wisconsin","Feb",3,0.42,0.42,"Midwest","Flu",0.600000000000001,15.04400339
"1470",1530,"Wyoming","Feb",3,0.57,0.25,"West","Flu",0.300000000000004,0.811492714
"1471",1531,"Alabama","Mar",3,0.52,0.35,"South","Far",0.800000000000004,12.74482759
"1472",1532,"Alaska","Mar",3,0.39,0.32,"West","Far",2.7,0.164902277
"1473",1533,"Arizona","Mar",3,0.4,0.39,"West","Far",1.3,7.586983686
"1474",1534,"Arkansas","Mar",3,0.46,0.38,"South","Far",1.8,7.301008161
"1475",1535,"California","Mar",3,0.3,0.49,"West","Far",1.4,30.37577017
"1476",1536,"Colorado","Mar",3,0.41,0.42,"West","Far",0.600000000000001,6.755037116
"1477",1537,"Connecticut","Mar",3,0.32,0.5,"Northeast","Far",0.0999999999999943,105.3457172
"1478",1538,"Delaware","Mar",3,0.29,0.55,"South","Far",1.4,68.74680307
"1479",1540,"Florida","Mar",3,0.37,0.44,"South","Far",1.9,52.40661518
"1480",1541,"Georgia","Mar",3,0.41,0.41,"South","Far",4.8,21.89782282
"1481",1542,"Hawaii","Mar",3,0.28,0.51,"West","Far",2,27.79075199
"1482",1543,"Idaho","Mar",3,0.49,0.32,"West","Far",3.1,2.572778577
"1483",1544,"Illinois","Mar",3,0.33,0.48,"Midwest","Far",0.299999999999997,29.67639811
"1484",1545,"Indiana","Mar",3,0.42,0.37,"Midwest","Far",0.699999999999996,24.12601059
"1485",1546,"Iowa","Mar",3,0.41,0.4,"Midwest","Far",0.299999999999997,7.368232662
"1486",1547,"Kansas","Mar",3,0.46,0.31,"Midwest","Far",0.600000000000001,4.542732484
"1487",1548,"Kentucky","Mar",3,0.44,0.43,"South","Far",0.200000000000003,14.87466022
"1488",1549,"Louisiana","Mar",3,0.41,0.43,"South","Far",0.799999999999997,13.60464582
"1489",1550,"Maine","Mar",3,0.36,0.47,"Northeast","Far",0.899999999999999,6.943139478
"1490",1552,"Massachusetts","Mar",3,0.27,0.56,"Northeast","Far",1.5,119.4309773
"1491",1553,"Michigan","Mar",3,0.34,0.47,"Midwest","Far",0.5,24.6360919
"1492",1554,"Minnesota","Mar",3,0.39,0.46,"Midwest","Far",0.5,9.452755065
"1493",1555,"Mississippi","Mar",3,0.44,0.42,"South","Far",0.200000000000003,8.04237541
"1494",1556,"Missouri","Mar",3,0.41,0.42,"Midwest","Far",0.399999999999999,11.94809719
"1495",1557,"Montana","Mar",3,0.49,0.3,"West","Far",0.700000000000003,1.044271621
"1496",1558,"Nebraska","Mar",3,0.47,0.36,"Midwest","Far",0.599999999999994,3.150446161
"1497",1559,"Nevada","Mar",3,0.37,0.46,"West","Far",1.4,3.40236417
"1498",1560,"New Hampshire","Mar",3,0.35,0.44,"Northeast","Far",1.1,23.64812131
"1499",1561,"New Jersey","Mar",3,0.3,0.51,"Northeast","Far",NA,162.488206
"1500",1562,"New Mexico","Mar",3,0.37,0.48,"West","Far",1.4,2.232933712
"1501",1563,"New York","Mar",3,0.28,0.53,"Northeast","Far",0.600000000000001,54.49771303
"1502",1564,"North Carolina","Mar",3,0.41,0.43,"South","Far",0.5,27.31433967
"1503",1565,"North Dakota","Mar",3,0.5,0.33,"Midwest","Far",0.200000000000003,1.403020553
"1504",1566,"Ohio","Mar",3,0.42,0.4,"Midwest","Far",1,39.00568945
"1505",1567,"Oklahoma","Mar",3,0.45,0.4,"South","Far",1.7,7.060382359
"1506",1568,"Oregon","Mar",3,0.32,0.47,"West","Far",2.1,5.615449517
"1507",1569,"Pennsylvania","Mar",3,0.39,0.46,"Northeast","Far",1.2,40.04462294
"1508",1570,"Rhode Island","Mar",3,0.3,0.48,"Northeast","Far",0.599999999999994,142.8433269
"1509",1571,"South Carolina","Mar",3,0.43,0.39,"South","Far",0.699999999999996,22.36724121
"1510",1572,"South Dakota","Mar",3,0.53,0.37,"Midwest","Far",0.199999999999996,1.537589923
"1511",1573,"Tennessee","Mar",3,0.48,0.36,"South","Far",0.600000000000001,21.45803008
"1512",1574,"Texas","Mar",3,0.39,0.4,"South","Far",1.2,12.2208053
"1513",1575,"Utah","Mar",3,0.54,0.3,"West","Far",0.300000000000004,3.631584072
"1514",1576,"Vermont","Mar",3,0.29,0.57,"Northeast","Far",1.1,10.34706455
"1515",1577,"Virginia","Mar",3,0.43,0.39,"South","Far",0.300000000000004,27.43572908
"1516",1578,"Washington","Mar",3,0.33,0.44,"West","Far",0.699999999999996,14.35523114
"1517",1579,"West Virginia","Mar",3,0.43,0.41,"South","Far",0,10.59907834
"1518",1580,"Wisconsin","Mar",3,0.42,0.42,"Midwest","Far",0.599999999999994,15.04400339
"1519",1581,"Wyoming","Mar",3,0.57,0.25,"West","Far",0.299999999999997,0.811492714
"1520",1582,"Alabama","Apr",3,0.52,0.35,"South","Far",0.599999999999994,12.74482759
"1521",1583,"Alaska","Apr",3,0.39,0.32,"West","Far",0,0.164902277
"1522",1584,"Arizona","Apr",3,0.4,0.39,"West","Far",0.399999999999999,7.586983686
"1523",1585,"Arkansas","Apr",3,0.46,0.38,"South","Far",1,7.301008161
"1524",1586,"California","Apr",3,0.3,0.49,"West","Far",0.300000000000004,30.37577017
"1525",1587,"Colorado","Apr",3,0.41,0.42,"West","Far",1.2,6.755037116
"1526",1588,"Connecticut","Apr",3,0.32,0.5,"Northeast","Far",0.5,105.3457172
"1527",1589,"Delaware","Apr",3,0.29,0.55,"South","Far",0.5,68.74680307
"1528",1591,"Florida","Apr",3,0.37,0.44,"South","Far",0.100000000000001,52.40661518
"1529",1592,"Georgia","Apr",3,0.41,0.41,"South","Far",0,21.89782282
"1530",1593,"Hawaii","Apr",3,0.28,0.51,"West","Far",2.8,27.79075199
"1531",1594,"Idaho","Apr",3,0.49,0.32,"West","Far",0.200000000000003,2.572778577
"1532",1595,"Illinois","Apr",3,0.33,0.48,"Midwest","Far",0.399999999999999,29.67639811
"1533",1596,"Indiana","Apr",3,0.42,0.37,"Midwest","Far",1.1,24.12601059
"1534",1597,"Iowa","Apr",3,0.41,0.4,"Midwest","Far",0.600000000000001,7.368232662
"1535",1598,"Kansas","Apr",3,0.46,0.31,"Midwest","Far",0.299999999999997,4.542732484
"1536",1599,"Kentucky","Apr",3,0.44,0.43,"South","Far",0.899999999999999,14.87466022
"1537",1600,"Louisiana","Apr",3,0.41,0.43,"South","Far",1.5,13.60464582
"1538",1601,"Maine","Apr",3,0.36,0.47,"Northeast","Far",0.200000000000003,6.943139478
"1539",1603,"Massachusetts","Apr",3,0.27,0.56,"Northeast","Far",0.399999999999999,119.4309773
"1540",1604,"Michigan","Apr",3,0.34,0.47,"Midwest","Far",0.700000000000003,24.6360919
"1541",1605,"Minnesota","Apr",3,0.39,0.46,"Midwest","Far",0.200000000000003,9.452755065
"1542",1606,"Mississippi","Apr",3,0.44,0.42,"South","Far",0,8.04237541
"1543",1607,"Missouri","Apr",3,0.41,0.42,"Midwest","Far",0,11.94809719
"1544",1608,"Montana","Apr",3,0.49,0.3,"West","Far",0.399999999999999,1.044271621
"1545",1609,"Nebraska","Apr",3,0.47,0.36,"Midwest","Far",0.800000000000004,3.150446161
"1546",1610,"Nevada","Apr",3,0.37,0.46,"West","Far",4.4,3.40236417
"1547",1611,"New Hampshire","Apr",3,0.35,0.44,"Northeast","Far",0.5,23.64812131
"1548",1612,"New Jersey","Apr",3,0.3,0.51,"Northeast","Far",NA,162.488206
"1549",1613,"New Mexico","Apr",3,0.37,0.48,"West","Far",0,2.232933712
"1550",1614,"New York","Apr",3,0.28,0.53,"Northeast","Far",0.299999999999997,54.49771303
"1551",1615,"North Carolina","Apr",3,0.41,0.43,"South","Far",0.5,27.31433967
"1552",1616,"North Dakota","Apr",3,0.5,0.33,"Midwest","Far",0.299999999999997,1.403020553
"1553",1617,"Ohio","Apr",3,0.42,0.4,"Midwest","Far",0.100000000000001,39.00568945
"1554",1618,"Oklahoma","Apr",3,0.45,0.4,"South","Far",0,7.060382359
"1555",1619,"Oregon","Apr",3,0.32,0.47,"West","Far",1.8,5.615449517
"1556",1620,"Pennsylvania","Apr",3,0.39,0.46,"Northeast","Far",0.699999999999996,40.04462294
"1557",1621,"Rhode Island","Apr",3,0.3,0.48,"Northeast","Far",0.400000000000006,142.8433269
"1558",1622,"South Carolina","Apr",3,0.43,0.39,"South","Far",0.600000000000001,22.36724121
"1559",1623,"South Dakota","Apr",3,0.53,0.37,"Midwest","Far",0.600000000000001,1.537589923
"1560",1624,"Tennessee","Apr",3,0.48,0.36,"South","Far",0.700000000000003,21.45803008
"1561",1625,"Texas","Apr",3,0.39,0.4,"South","Far",0.700000000000003,12.2208053
"1562",1626,"Utah","Apr",3,0.54,0.3,"West","Far",0,3.631584072
"1563",1627,"Vermont","Apr",3,0.29,0.57,"Northeast","Far",0.5,10.34706455
"1564",1628,"Virginia","Apr",3,0.43,0.39,"South","Far",0.699999999999996,27.43572908
"1565",1629,"Washington","Apr",3,0.33,0.44,"West","Far",0.100000000000001,14.35523114
"1566",1630,"West Virginia","Apr",3,0.43,0.41,"South","Far",1.9,10.59907834
"1567",1631,"Wisconsin","Apr",3,0.42,0.42,"Midwest","Far",0.800000000000004,15.04400339
"1568",1632,"Wyoming","Apr",3,0.57,0.25,"West","Far",0,0.811492714
"1569",1633,"Alabama","May",3,0.52,0.35,"South","Far",2.7,12.74482759
"1570",1634,"Alaska","May",3,0.39,0.32,"West","Far",0,0.164902277
"1571",1635,"Arizona","May",3,0.4,0.39,"West","Far",0,7.586983686
"1572",1636,"Arkansas","May",3,0.46,0.38,"South","Far",0,7.301008161
"1573",1637,"California","May",3,0.3,0.49,"West","Far",0.199999999999996,30.37577017
"1574",1638,"Colorado","May",3,0.41,0.42,"West","Far",0,6.755037116
"1575",1639,"Connecticut","May",3,0.32,0.5,"Northeast","Far",1,105.3457172
"1576",1640,"Delaware","May",3,0.29,0.55,"South","Far",0,68.74680307
"1577",1642,"Florida","May",3,0.37,0.44,"South","Far",0,52.40661518
"1578",1643,"Georgia","May",3,0.41,0.41,"South","Far",0,21.89782282
"1579",1644,"Hawaii","May",3,0.28,0.51,"West","Far",0.799999999999997,27.79075199
"1580",1645,"Idaho","May",3,0.49,0.32,"West","Far",0,2.572778577
"1581",1646,"Illinois","May",3,0.33,0.48,"Midwest","Far",0,29.67639811
"1582",1647,"Indiana","May",3,0.42,0.37,"Midwest","Far",0,24.12601059
"1583",1648,"Iowa","May",3,0.41,0.4,"Midwest","Far",0,7.368232662
